Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,#ERROR!,#ERROR!,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1,Max Aarons,eng ENG,"DF,MF",Valencia,24,2000,4,120,30,3.5,1.3,1,73,0,3,16,14,0.75,1,3,-2,-1.5,-1.28,1.5,3.7,-2.3,-1.69,-1.52,Matches
2,Álvaro Abajas,es ESP,GK,Leganés,21,2003,0,,,,,0,,0,0,,33,,,,,,,,,,,,Matches
3,Rodrigo Abajas,es ESP,DF,Valencia,21,2003,1,65,65,1.9,0.7,1,65,0,0,,8,0,1,2,-1,-1.38,-1.14,1.4,0.7,0.7,0.93,1.18,Matches
4,Jones El-Abdellaoui,no NOR,FW,Celta Vigo,18,2006,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
5,Abel,es ESP,DF,Osasuna,23,2000,35,"2,074",59,60.6,23,20,86,13,15,24,3,1.46,30,35,-5,-0.22,-0.28,25.7,34.4,-8.7,-0.38,-0.32,Matches
6,Nabil Aberdin,fr FRA,MF,Getafe,21,2002,7,263,38,7.7,2.9,4,63,1,3,4,7,1.14,1,2,-1,-0.34,-0.23,1.8,1.6,0.2,0.07,0.34,Matches
7,Abdel Abqar,ma MAR,DF,Alavés,25,1999,29,"2,463",85,72,27.4,29,85,24,0,,0,1.03,30,41,-11,-0.4,-0.5,32,33.4,-1.4,-0.05,0.21,Matches
8,Vicent Abril Sanz,es ESP,GK,Valencia,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
9,Álvaro Aceves,es ESP,GK,Valladolid,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
10,Akor Adams,ng NGA,FW,Sevilla,24,2000,4,134,34,3.9,1.5,1,90,1,3,15,0,0.25,1,3,-2,-1.34,-1.04,1,2,-1,-0.71,-0.61,Matches
11,Adrián,es ESP,GK,Betis,37,1987,19,"1,710",90,50,19,19,90,19,0,,17,1.95,39,27,12,0.63,0.89,25.8,25.7,0.2,0.01,-0.19,Matches
12,Julen Agirrezabala,es ESP,GK,Athletic Club,23,2000,14,"1,206",86,35.3,13.4,14,86,12,0,,22,2.21,22,9,13,0.97,0.48,19,11,8,0.6,0.3,Matches
13,Lucien Agoume,fr FRA,MF,Sevilla,22,2002,35,"2,114",60,61.8,23.5,24,84,14,11,10,1,1.09,26,39,-13,-0.55,-0.55,25.7,31.4,-5.8,-0.24,-0.32,Matches
14,Álvaro Aguado,es ESP,MF,Espanyol,28,1996,16,443,28,13,4.9,4,71,0,12,13,20,0.94,6,7,-1,-0.2,0.1,6,8.3,-2.4,-0.48,0.03,Matches
15,Diego Aguado,es ESP,DF,Real Madrid,17,2007,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
16,Lorenzo Aguado,es ESP,DF,Real Madrid,21,2002,2,5,3,0.1,0.1,0,,0,2,3,6,3,0,0,0,0,-1.05,0.2,0,0.2,3.53,2.67,Matches
17,Nayef Aguerd,ma MAR,DF,Real Sociedad,28,1996,21,"1,760",84,51.5,19.6,21,84,17,0,,3,1.48,18,15,3,0.15,0.91,25.9,18.8,7,0.36,0.82,Matches
18,Lalo Aguilar,es ESP,DF,Leganés,22,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
19,Joseph Aidoo,gh GHA,DF,Valladolid,28,1995,8,583,73,17,6.5,6,78,4,2,57,1,0,6,25,-19,-2.93,-1.51,5.4,15.3,-9.9,-1.53,-0.8,Matches
20,Joseph Aidoo,gh GHA,DF,Celta Vigo,28,1995,1,2,2,0.1,0,0,,0,1,2,13,3,1,0,1,45,44.97,0.3,0,0.3,14.69,14.42,Matches
21,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,20,2004,11,584,53,17.1,6.5,7,69,0,4,25,1,1.91,8,7,1,0.15,-0.45,8.7,6.1,2.6,0.4,-0.17,Matches
22,David Alaba,at AUT,DF,Real Madrid,32,1992,7,317,45,9.3,3.5,4,66,1,3,17,5,2.14,6,4,2,0.57,-0.53,7.1,4.2,2.9,0.82,-0.04,Matches
23,Ibrahim Alani,ng NGA,MF,Valladolid,18,2006,3,160,53,4.7,1.8,1,90,1,2,35,0,0,0,4,-4,-2.25,-0.59,1.9,2.9,-1.1,-0.6,0.29,Matches
24,Raúl Albiol,es ESP,DF,Villarreal,38,1985,15,"1,188",79,34.7,13.2,14,84,12,1,6,13,1.73,26,20,6,0.45,-0.11,22.3,13.8,8.5,0.64,0.16,Matches
25,Alcázar,es ESP,DF,Betis,22,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
26,Omar Alderete,py PAR,DF,Getafe,27,1996,34,"2,971",87,86.9,33,34,87,27,0,,0,1.21,32,35,-3,-0.09,0.31,33.5,40.5,-7,-0.21,0.26,Matches
27,Pedro Alemañ,es ESP,MF,Valencia,22,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
28,Carles Aleñá,es ESP,"MF,FW",Getafe,26,1998,10,452,45,13.2,5,5,67,0,5,23,7,0.8,2,4,-2,-0.4,-0.31,4,7.7,-3.7,-0.74,-0.57,Matches
29,Carles Aleñá,es ESP,"MF,FW",Alavés,26,1998,14,"1,090",78,31.9,12.1,13,82,5,1,18,1,1.29,11,12,-1,-0.08,0.27,16.4,14.8,1.5,0.13,0.35,Matches
30,Alfon,es ESP,"FW,MF",Celta Vigo,25,1999,26,"1,371",53,40.1,15.2,14,76,4,12,26,9,1.19,24,26,-2,-0.13,-0.31,22.8,17.8,5,0.33,0.07,Matches
31,Tadeo Allende,ar ARG,FW,Celta Vigo,25,1999,1,2,2,0.1,0,0,,0,1,2,7,1.5,0,1,-1,-45,-45.08,0,0,0,0,-0.29,Matches
32,Alex Almansa,es ESP,FW,Espanyol,20,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
33,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,24,2000,34,"1,977",58,57.8,22,24,73,4,10,21,2,1.32,27,29,-2,-0.09,0.41,25.5,29.9,-4.4,-0.2,0.06,Matches
34,Iker Almena,es ESP,"FW,DF",Girona,20,2004,2,48,24,1.4,0.5,0,,0,2,24,0,0.5,1,1,0,0,0.43,1.1,1,0.1,0.24,0.45,Matches
35,Marcos Alonso,es ESP,DF,Celta Vigo,33,1990,31,"2,647",85,77.4,29.4,29,88,25,2,51,0,1.48,41,39,2,0.07,0.07,42.5,28.4,14.1,0.48,0.85,Matches
36,Adrià Altimira,es ESP,"DF,FW",Leganés,23,2001,22,"1,630",74,47.7,18.1,19,79,11,3,43,14,1.18,17,26,-9,-0.5,-0.09,15.6,25.5,-9.9,-0.55,0.13,Matches
37,Sergi Altimira,es ESP,MF,Betis,22,2001,32,"1,972",62,57.7,21.9,22,77,9,10,27,6,1.63,32,33,-1,-0.05,-0.54,33.4,28.9,4.5,0.21,0.23,Matches
38,Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,21,2003,26,"1,572",60,46,17.5,16,80,9,10,29,8,1.31,30,27,3,0.17,0.22,27,19,8,0.46,0.32,Matches
39,Iker Álvarez,AND,GK,Villarreal,23,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
40,Julián Álvarez,ar ARG,FW,Atlético Madrid,24,2000,37,"2,509",68,73.4,27.9,30,77,12,7,29,0,1.97,48,17,31,1.11,0.42,46.2,25.4,20.8,0.75,-0.29,Matches
41,Yeray Álvarez,es ESP,DF,Athletic Club,29,1995,21,"1,781",85,52.1,19.8,20,89,19,1,2,9,1.9,20,11,9,0.45,-0.42,25.1,15.9,9.2,0.46,0.13,Matches
42,Selim Amallah,ma MAR,MF,Valladolid,27,1996,24,"1,376",57,40.2,15.3,18,67,2,6,29,7,0.38,11,34,-23,-1.5,0.3,13.7,24.8,-11.1,-0.73,0.24,Matches
43,Amath,sn SEN,"FW,DF",Valladolid,28,1996,13,375,29,11,4.2,5,57,0,8,11,18,0.54,2,6,-4,-0.96,0.81,4.7,5.3,-0.6,-0.14,0.81,Matches
44,Marcos André,br BRA,FW,Valladolid,27,1996,22,"1,188",54,34.7,13.2,14,75,2,8,17,13,0.41,11,32,-21,-1.59,0.14,11.4,22.8,-11.4,-0.87,0,Matches
45,Aleksandar Andreev,bg BUL,GK,Girona,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
46,Leandro Antonetti,pr PUR,FW,Sevilla,21,2003,2,28,14,0.8,0.3,0,,0,2,14,6,2,0,0,0,0,0.34,0.4,0.3,0.1,0.35,0.47,Matches
47,Antoniu,es ESP,"FW,MF",Espanyol,21,2002,26,"1,022",39,29.9,11.4,13,61,0,13,17,9,1.08,14,10,4,0.35,0.92,12.7,12.2,0.5,0.04,0.79,Matches
48,Antony,br BRA,FW,Betis,24,2000,17,"1,362",80,39.8,15.1,15,85,10,2,40,0,1.88,34,20,14,0.93,1.23,24.3,18.8,5.4,0.36,0.42,Matches
49,Anuar,ma MAR,"MF,FW",Valladolid,29,1995,26,"1,720",66,50.3,19.1,21,76,8,5,25,2,0.42,12,39,-27,-1.41,0.55,15.7,32.8,-17.1,-0.89,-0.05,Matches
50,Aritz Arambarri,es ESP,DF,Leganés,26,1998,2,177,89,5.2,2,2,89,1,0,,1,2,3,2,1,0.51,1.01,2.5,2.6,-0.2,-0.08,0.56,Matches
51,Mauro Arambarri,uy URU,MF,Getafe,28,1995,35,"2,661",76,77.8,29.6,31,83,23,4,23,0,1.11,29,32,-3,-0.1,0.14,31.5,33,-1.5,-0.05,0.9,Matches
52,Jon Aramburu,ve VEN,DF,Real Sociedad,22,2002,35,"2,460",70,71.9,27.3,28,83,19,7,20,2,1.31,26,35,-9,-0.33,-0.14,31.9,30.4,1.5,0.06,0.34,Matches
53,Egoitz Arana,es ESP,GK,Real Sociedad,22,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
54,Ronald Araújo,uy URU,DF,Barcelona,25,1999,12,754,63,22,8.4,11,68,5,1,5,7,2.69,22,8,14,1.67,0.02,17.6,5.9,11.7,1.4,0.13,Matches
55,Matías Árbol,es ESP,GK,Sevilla,21,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
56,Adu Ares,es ESP,FW,Athletic Club,22,2001,1,19,19,0.6,0.2,0,,0,1,19,2,0,0,1,-1,-4.74,-5.42,0.1,0.3,-0.2,-0.73,-1.14,Matches
57,Jesús Areso,es ESP,DF,Osasuna,25,1999,36,"3,079",86,90,34.2,35,87,24,1,28,1,1.44,47,43,4,0.12,2.23,41,45.5,-4.5,-0.13,1.21,Matches
58,David Argüelles,es ESP,MF,Getafe,22,2002,1,7,7,0.2,0.1,0,,0,1,7,13,1,1,0,1,12.86,13.02,1.4,0,1.4,17.47,17.75,Matches
59,Iñigo Arguibide,es ESP,FW,Osasuna,19,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
60,José Arnaiz,es ESP,"FW,MF",Osasuna,29,1995,15,133,9,3.9,1.5,1,45,0,14,6,18,0.6,2,3,-1,-0.68,-0.59,2.9,4.3,-1.4,-0.95,-0.73,Matches
61,Sergio Arribas,es ESP,DF,Betis,21,2003,1,90,90,2.6,1,1,90,1,0,,2,3,1,0,1,1,0.84,0.4,1,-0.6,-0.56,-0.68,Matches
62,Ricard Artero,es ESP,MF,Girona,21,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
63,Takuma Asano,jp JPN,"FW,MF",Mallorca,29,1994,21,"1,054",50,30.8,11.7,13,67,0,8,23,2,1.14,14,13,1,0.09,0.47,13.9,11,2.8,0.24,0.66,Matches
64,Raúl Asencio,es ESP,DF,Real Madrid,21,2003,23,"1,670",73,48.8,18.6,18,84,13,5,32,3,2.43,37,16,21,1.13,0.15,40.2,20.6,19.7,1.06,0.4,Matches
65,Iago Aspas,es ESP,"FW,MF",Celta Vigo,36,1987,30,"1,745",58,51,19.4,19,78,8,11,23,3,1.5,30,27,3,0.15,0.21,27.7,19.3,8.3,0.43,0.29,Matches
66,Yaser Asprilla,co COL,"FW,MF",Girona,20,2003,27,"1,405",52,41.1,15.6,15,76,6,12,22,3,1,18,28,-10,-0.64,-0.37,20.1,21.3,-1.1,-0.07,0.23,Matches
67,Ander Astralaga,es ESP,GK,Barcelona,20,2004,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
68,Ezequiel Ávila,ar ARG,FW,Betis,30,1994,19,677,36,19.8,7.5,6,62,1,13,23,5,1.63,9,7,2,0.27,0.1,11.4,9.7,1.7,0.23,0.16,Matches
69,Adam Aznou,ma MAR,DF,Valladolid,18,2006,13,876,67,25.6,9.7,10,79,7,3,29,2,0.08,7,23,-16,-1.64,0.05,11.1,14.2,-3.1,-0.32,0.74,Matches
70,César Azpilicueta,es ESP,DF,Atlético Madrid,34,1989,14,875,63,25.6,9.7,10,75,5,4,32,16,1.8,18,8,10,1.03,0.04,16.3,8.1,8.3,0.85,0.04,Matches
71,Papa Ba,es ESP,MF,Girona,19,2004,1,48,48,1.4,0.5,0,,0,1,48,2,0,0,0,0,0,0.43,0.2,0.5,-0.3,-0.6,-0.4,Matches
72,Iker Bachiller,es ESP,DF,Leganés,21,2002,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
73,Loïc Bade,fr FRA,DF,Sevilla,24,2000,32,"2,686",84,78.5,29.8,31,86,29,1,21,1,1.06,31,40,-9,-0.3,0.19,32.6,37.5,-4.9,-0.17,-0.19,Matches
74,Alex Baena,es ESP,"MF,FW",Villarreal,23,2001,32,"2,595",81,75.9,28.8,30,84,16,2,33,0,1.91,59,36,23,0.8,1.12,52.5,29.2,23.3,0.81,1.13,Matches
75,Juma Bah,sl SLE,DF,Valladolid,18,2006,12,864,72,25.3,9.6,10,84,8,2,11,3,0.92,6,18,-12,-1.25,0.58,8.9,16.3,-7.4,-0.77,0.13,Matches
76,Eric Bailly,ci CIV,DF,Villarreal,30,1994,12,617,51,18,6.9,8,67,3,4,20,20,1.67,11,14,-3,-0.44,-1.18,11.3,9.4,1.9,0.28,-0.31,Matches
77,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,19,2004,14,969,69,28.3,10.8,12,75,3,2,35,1,0.64,7,17,-10,-0.93,-0.52,8.6,16,-7.4,-0.69,0.16,Matches
78,Cédric Bakambu,cd COD,FW,Betis,33,1991,25,710,28,20.8,7.9,6,57,0,19,19,7,1.46,15,8,7,0.89,0.89,13.3,12,1.3,0.17,0.08,Matches
